SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500645,DEEPAK FERT.,A ,Q,290.05,305.00,290.00,302.90,303.05,292.80,352,9612,2861199.00,
500650,EXCEL INDUST,B ,Q,915.00,1047.00,915.00,1034.05,1034.05,923.05,2608,31213,31378701.00,
500655,GARWARE POLY,X ,Q,157.60,160.65,157.60,160.65,160.65,153.00,37,7675,1232309.00,
500660,GLAXOSMITH  ,A ,Q,2102.00,2174.00,2090.00,2152.40,2170.05,2094.45,185,744,1585253.00,
500670,GUJ.NARMADA ,A ,Q,385.00,393.00,382.70,389.25,389.25,390.25,3742,205537,79762181.00,
500672,NOVARTIS    ,B ,Q,616.00,619.90,611.55,614.55,614.55,612.15,136,2500,1538325.00,
500674,SANOFI      ,A ,Q,5150.00,5167.60,5131.05,5147.30,5155.00,5118.45,47,55,283402.00,
500676,GLAXOSMITHKL,A ,Q,5882.50,6083.80,5806.60,6000.10,6000.10,5831.65,546,9579,57410918.00,
500680,PFIZER LTD. ,A ,Q,2192.60,2200.30,2170.00,2183.20,2180.00,2198.05,214,1368,2981888.00,
500690,GUJ.ST.FERT ,A ,Q,119.00,124.00,118.00,123.75,123.75,118.95,1307,230353,28055492.00,
500696,HIND UNI LT ,A ,Q,1348.00,1355.75,1335.00,1348.45,1347.00,1348.85,2914,62294,83801618.00,
500710,AKZOINDIA   ,B ,Q,1806.15,1829.00,1797.00,1801.50,1801.50,1807.80,72,433,781198.00,
500730,NOCIL LTD   ,B ,Q,195.55,209.50,195.55,205.50,205.50,197.10,2245,213263,43023376.00,
500770,TATA CHEM.  ,A ,Q,699.95,721.35,698.90,717.00,717.00,691.95,3093,147764,105984779.00,
500777,T.P.L.      ,B ,Q,51.00,53.25,51.00,53.00,53.00,52.30,206,29711,1566353.00,
500780,ZUARIGLOB   ,B ,Q,177.00,191.30,177.00,187.65,187.65,178.10,539,22386,4175501.00,
500790,NESTLE (I)  ,A ,Q,8285.00,8374.00,8285.00,8360.70,8369.90,8309.10,338,1738,14499824.00,
500800,TATAGLOBAL  ,A ,Q,276.15,277.45,271.80,274.45,274.45,276.15,1451,295387,80753010.00,
500820,ASIAN PAINTS,A ,Q,1150.00,1157.60,1138.60,1152.90,1156.50,1149.15,903,30821,35429836.00,
500825,BRITANIA IND,A ,Q,5109.00,5120.50,5051.00,5093.15,5095.00,5103.70,640,3873,19665509.00,
500830,COLGATE PALM,A ,Q,1055.25,1087.00,1055.25,1084.40,1082.05,1056.80,1139,12850,13849970.00,
500840,EIH LTD.    ,B ,Q,162.50,162.50,160.00,160.45,160.00,161.20,81,3082,495336.00,
500850,INDIAN HOTEL,A ,Q,135.70,140.00,131.55,138.20,138.20,136.00,1013,336795,45681327.00,
500870,CASTROL     ,A ,Q,205.00,206.65,204.00,205.20,205.20,204.90,881,44586,9151713.00,
500875,ITC LTD.    ,A ,Q,258.50,259.90,257.25,258.40,258.40,258.65,2065,270046,69752337.00,
500877,APOLLO TYRES,A ,Q,277.10,288.80,276.10,285.40,285.40,276.45,2447,201724,57465753.00,
500878,CEAT LIMITED,A ,Q,1539.95,1608.15,1531.50,1598.95,1598.95,1540.95,2746,350233,547251682.00,
500940,FINOLEX IND.,A ,Q,654.50,661.60,651.25,655.10,655.05,655.10,267,4253,2787000.00,
501150,CENTRUM CAP ,B ,Q,62.05,68.00,61.10,64.05,64.05,61.50,5329,2656523,172792991.00,
501179,OSCAR INV.  ,X ,Q,77.80,78.00,72.50,72.50,72.50,74.60,3,86,6698.00,
501242,TCI FINANCE ,B ,Q,24.25,28.10,24.25,27.20,27.40,25.55,215,25292,687970.00,
501298,INDUS.&PRUD.,X ,Q,1204.00,1243.90,1204.00,1243.90,1243.90,1196.50,2,21,25323.00,
501301,TATA INVEST.,B ,Q,764.55,766.25,759.85,764.95,765.90,763.60,82,2925,2226538.00,
501343,MOTOR&GEN.FI,B ,Q,40.35,40.35,38.05,40.00,40.00,40.35,4,106,4063.00,
501370,WALCHAND PF ,X ,Q,126.30,126.30,126.30,126.30,126.30,131.35,1,25,3157.00,
501391,W.H.BRADY   ,X ,Q,169.90,175.50,162.20,168.80,165.20,169.90,12,647,109650.00,
501423,SHA ENG PLA ,X ,Q,1277.50,1339.90,1277.50,1301.40,1308.90,1277.50,120,7132,9358023.00,
501425,BOM.BURMAH  ,A ,Q,1244.00,1303.95,1232.80,1292.50,1303.00,1239.95,1861,32854,41682599.00,
501455,GREAVES COTT,A ,Q,121.00,121.30,119.00,120.00,120.00,120.85,624,69829,8395186.00,
501700,INDIA NIVEH ,X ,Q,37.90,38.50,37.90,38.40,38.30,37.85,56,7688,292480.00,
501833,CHOWGULE ST ,XT,Q,12.80,13.95,12.70,13.95,13.95,13.30,10,748,9557.00,
501848,GLOBAL OFFS ,B ,Q,22.30,23.40,21.75,23.40,23.40,22.30,63,10583,243411.00,
502015,ASIIL       ,X ,Q,31.00,31.60,30.00,30.95,30.75,31.30,135,13746,418379.00,
502090,SAGAR CEM.  ,B ,Q,930.00,950.00,930.00,949.95,950.00,941.85,15,208,195536.00,
502137,DECAN CEMENT,B ,Q,518.00,523.50,503.00,506.65,507.00,516.00,73,12372,6429593.00,
502157,MANGALAM CEM,B ,Q,330.85,335.95,325.20,334.20,331.00,335.65,46,1029,341154.00,
502165,OCL INDIA L ,B ,Q,1368.00,1368.00,1303.15,1316.40,1320.00,1312.45,55,312,409660.00,
502168,N C L IND.  ,B ,Q,234.60,234.60,229.15,230.65,231.80,234.50,130,2674,617876.00,
502175,SAURAS.CEM. ,X ,Q,73.00,74.95,72.20,74.45,74.85,74.85,69,8219,608546.00,
502180,SRI DIGV CEM,X ,Q,24.70,25.05,24.35,24.60,24.75,24.75,88,28546,703760.00,
502219,BOROSIL GLAS,B ,Q,914.95,929.40,880.30,894.00,894.00,912.40,599,11325,10246668.00,
502250,MARATH.REFRA,XT,Q,344.85,344.85,344.85,344.85,344.85,344.85,1,1,344.00,
502281,TRIVENI GLAS,XT,Q,16.00,16.40,15.25,15.90,15.90,15.90,25,10953,173454.00,
502330,IPAPPM      ,B ,Q,300.00,302.90,296.00,301.55,302.10,301.95,111,2454,735257.00,
502355,BALKRISH IND,A ,Q,1088.15,1172.00,1074.05,1155.50,1155.50,1081.00,1885,31651,35781909.00,
502407,NATH PULP   ,X ,Q,42.00,43.00,42.00,42.00,42.00,41.05,16,1104,46512.00,
502420,ORIENT PAPER,B ,Q,42.40,42.70,40.80,42.50,42.50,42.40,238,22726,958612.00,
502445,CITADEL     ,X ,Q,33.15,37.40,33.15,33.60,33.50,36.55,59,3345,113574.00,
502448,ROLLATAINER ,B ,Q,4.82,4.99,4.70,4.97,4.99,4.79,14,4742,22437.00,
502450,SESHA.PAPER ,B ,Q,908.60,926.00,891.00,897.30,892.00,890.45,54,542,491172.00,
502587,RAMA PULP   ,X ,Q,62.50,62.50,59.00,59.85,60.30,60.20,87,6429,385899.00,
502742,SINTEX IND. ,A ,Q,18.55,19.35,18.25,19.20,19.20,18.50,1091,693893,13150173.00,
502761,BLUE BLEND  ,B ,Q,19.35,19.70,18.70,19.45,19.70,18.80,11,2925,56477.00,
502820,DCM LTD.    ,B ,Q,95.00,96.85,94.00,95.50,96.75,94.20,58,2291,218654.00,
502865,FORBES & CO ,B ,Q,3440.00,3594.00,3350.00,3508.15,3490.00,3404.25,972,10025,35093336.00,
502873,H.P.COTTON  ,X ,Q,38.20,38.20,32.80,33.25,33.25,31.95,10,192,6576.00,
502901,JAMSHRI RANJ,XT,Q,12.50,12.50,12.50,12.50,12.50,13.00,4,26999,337487.00,
502937,KESORAM IND ,B ,Q,122.00,122.00,117.15,120.15,120.15,122.70,1092,677013,80391546.00,
502958,LAKSHMI MILL,X ,Q,3485.00,3500.00,3485.00,3499.40,3500.00,3480.85,2,25,87485.00,
502986,VARDH TEXT  ,B ,Q,1228.35,1245.95,1220.50,1226.75,1226.75,1218.65,77,2908,3585759.00,
503031,PENLAND LTD ,B ,Q,21.00,21.95,20.70,21.75,21.75,21.15,657,211380,4529938.00,
503092,PASUPATI SPG,XT,Q,23.00,23.00,23.00,23.00,23.00,23.20,1,100,2300.00,
503100,PHOENIX MILL,B ,Q,605.60,612.70,601.80,609.25,607.55,609.85,83,805,487749.00,
503101,MARATHON NEX,B ,Q,434.00,440.00,434.00,435.80,439.95,440.70,10,206,89864.00,
503127,RAJA BAHADUR,ST,Q,1405.00,1420.00,1405.00,1419.50,1419.50,1354.00,13,31,43934.00,
503162,REL.CHEMOTX ,X ,Q,79.90,82.90,77.25,82.15,82.20,79.90,34,878,71418.00,
503169,RUBY MILLS  ,B ,Q,304.00,304.00,300.75,300.75,300.75,304.90,2,35,10542.00,
503229,SIMPLEX REAL,X ,Q,95.50,96.05,95.50,96.05,96.05,99.55,2,115,11018.00,
503310,SWAN ENG    ,A ,Q,184.65,185.50,181.50,183.40,184.70,187.45,407,123683,22774208.00,
503349,VICTORIA MIL,X ,Q,3448.70,3450.00,3440.00,3440.00,3440.00,3284.10,8,18,62023.00,
503657,VEER ENERGY ,X ,Q,29.15,30.75,29.00,30.15,30.00,30.50,245,128890,3889757.00,
503722,BANSW.SYNTEX,B ,Q,104.00,107.45,103.25,107.00,107.00,104.00,20,1727,181207.00,
503804,SHRI DINESH ,X ,Q,160.50,171.90,160.50,162.80,161.80,165.00,12,10554,1711130.00,
503806,SRF LIMITED ,A ,Q,1988.00,2022.95,1984.85,2007.95,2007.95,1988.05,978,11131,22352325.00,
503811,SIYARAM SILK,B ,Q,629.60,629.60,615.00,621.50,624.95,614.75,49,256,159078.00,
503831,FOMENTO HOTE,X ,Q,122.20,123.55,122.20,123.55,123.55,122.15,3,30,3693.00,
503881,HIND.SYNTEX ,T ,Q,7.39,7.39,7.39,7.39,7.39,7.04,1,10,73.00,
503960,BHARAT BIJLE,B ,Q,1523.10,1544.40,1515.00,1539.80,1539.80,1510.80,140,1459,2234158.00,
504000,ELPRO INTER ,X ,Q,43.90,44.40,42.85,43.20,43.20,43.90,96,20185,877917.00,
504008,EMCO LTD.   ,B ,Q,11.10,11.90,10.75,11.85,11.85,10.85,250,70557,818769.00,
504028,GEE LTD     ,X ,Q,44.00,44.10,42.10,43.40,43.40,44.00,29,2959,127545.00,
504036,HIND.RECT   ,B ,Q,132.10,134.00,132.10,134.00,134.00,133.55,7,1719,229925.00,
504058,NIPPOBATRY  ,B ,Q,844.85,844.85,823.05,830.00,830.00,832.85,15,95,79155.00,
504067,ZENSAR TECH.,B ,Q,902.55,910.00,891.00,901.45,901.05,912.95,42,2529,2279620.00,
504076,JYOTI LTD.  ,XT,Q,66.00,68.70,66.00,68.20,68.20,65.95,43,31684,2160731.00,
504092,INDOKEM LTD.,X ,Q,19.50,19.60,18.35,18.95,18.95,19.70,164,46190,869453.00,
504093,PANA ENERG  ,X ,Q,356.00,359.00,352.00,355.85,355.85,348.90,61,1871,665213.00,
504112,NELCO LTD.  ,B ,Q,173.00,187.40,171.05,187.40,187.40,170.40,4182,343192,62041026.00,
504132,PERM MAGNETS,X ,Q,87.50,88.95,84.70,87.80,87.80,87.55,19,1860,158793.00,
504176,HIGH ENERGY ,X ,Q,430.00,440.00,430.00,440.00,440.00,425.00,9,196,85149.00,
504180,STD.BATTERY ,X ,Q,9.50,9.50,8.79,8.79,8.79,9.25,6,306,2903.00,
504212,UNIV.CABLE  ,B ,Q,140.15,144.00,137.05,142.30,142.30,137.65,55,2837,396900.00,
504220,W.S.INDUSTR.,B ,Q,6.10,7.44,6.10,7.44,7.44,6.20,98,65640,448754.00,
504240,DELTON CABLE,X ,Q,20.15,20.15,20.15,20.15,20.15,21.05,2,250,5037.00,
504258,LAKSHMI ELEC,X ,Q,620.00,639.95,615.05,631.35,636.00,615.00,53,1224,770045.00,
504351,EMPOWER     ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,1,200,98.00,
504369,GRANDMA TRAD,XT,Q,4.20,4.20,4.20,4.20,4.20,4.28,1,50,210.00,
504378,NYSSACORP   ,X ,Q,1.63,1.63,1.63,1.63,1.63,1.63,1,200,326.00,
504392,KRISHNA VEN ,XT,Q,65.75,65.75,65.60,65.60,65.60,66.90,2,51,3345.00,
504605,UNI ABEX    ,ST,Q,653.75,653.75,600.00,617.95,605.10,622.65,11,352,228733.00,
504614,SARDA ENMIN ,B ,Q,436.10,446.40,432.15,442.45,442.15,438.90,261,12485,5465426.00,
504646,BHAGWATI AUT,X ,Q,120.00,120.00,113.25,115.20,115.10,114.05,23,1221,140247.00,
504673,UNIV.PRIME  ,XT,Q,3.19,3.19,3.19,3.19,3.19,3.04,1,100,319.00,
504697,GALADA TELE.,X ,Q,4.50,5.24,4.50,4.50,4.50,5.00,9,783,3541.00,
504713,HIND.WIR LTD,X ,Q,49.45,49.45,48.00,48.00,48.00,47.80,3,150,7272.00,
504741,IND.HUME PIP,B ,Q,318.00,342.00,315.00,334.70,334.80,315.80,181,4328,1424100.00,
504746,IND.LINKCHAI,P ,Q,705.00,705.00,705.00,705.00,705.00,675.25,1,10,7050.00,
504786,INVEST &PREC,X ,Q,412.50,443.00,411.05,435.75,442.75,414.70,32,1480,617271.00,
504879,ORIENT ABRAS,B ,Q,38.85,38.90,38.80,38.90,38.90,37.05,13,3750,145800.00,
504903,RATHI ST    ,Z ,Q,2.11,2.33,2.11,2.33,2.33,2.22,5,111,236.00,
504908,DUNCANENG   ,X ,Q,69.75,69.75,69.75,69.75,69.75,66.45,2,118,8230.00,
504918,SANDUR MANG.,X ,Q,1207.00,1294.50,1207.00,1253.85,1253.85,1195.60,493,9470,11882363.00,
504959,STOVAC IND. ,X ,Q,3040.00,3040.00,2980.20,3000.00,3000.00,3000.00,11,16,48139.00,
504961,TATA YODOGAW,XT,Q,55.90,60.30,55.85,57.00,57.00,57.75,18,1214,68942.00,
504966,TINPLATE    ,B ,Q,199.20,206.95,198.10,205.40,205.40,199.10,2557,200261,40680128.00,
504973,TIFHL       ,A ,Q,655.10,662.30,651.00,658.00,658.00,652.25,75,228434,149853553.00,
504988,WELCAST     ,X ,Q,1020.00,1020.00,979.90,999.00,999.00,978.75,15,147,144650.00,
505010,AUTO AXLES  ,B ,Q,1485.00,1573.40,1485.00,1564.80,1550.00,1486.65,253,2541,3886281.00,
505029,ATLAS CYCLES,T ,Q,167.50,171.00,167.50,170.95,170.95,170.90,10,227,38697.00,
505036,AUTO COR.GOA,X ,Q,1115.00,1201.25,1115.00,1201.25,1201.25,1144.05,88,1183,1385545.00,
505075,SETCO AUTO  ,B ,Q,55.50,57.85,55.20,57.30,57.30,55.30,1413,217311,12340039.00,
505141,SCOOTERS IND,T ,Q,65.40,66.00,60.30,61.00,62.00,63.45,63,5055,314374.00,
505160,TALBROS AUTO,B ,Q,291.50,317.80,291.50,309.35,309.35,290.70,454,22503,6926994.00,
505163,ZF STEERING ,B ,Q,1067.30,1094.00,1052.50,1086.60,1086.60,1056.45,232,2645,2855022.00,
505192,SMLISUZU    ,B ,Q,771.00,775.95,760.00,769.85,769.85,778.10,90,999,766822.00,
505196,TIL LTD.    ,B ,Q,467.00,499.00,464.00,487.75,480.15,477.65,141,2618,1260685.00,
505200,EICHER MOTOR,A ,Q,28051.25,28170.00,27800.00,28051.95,28064.15,28301.40,457,975,27266969.00,
505216,ALFRED HERB ,XT,Q,970.90,970.90,970.90,970.90,970.90,924.80,1,1,970.00,
505230,CIMMCO      ,B ,Q,84.40,86.50,83.80,86.50,86.50,82.40,16,1744,150302.00,
505232,VELJAN      ,X ,Q,1030.00,1056.95,1030.00,1056.80,1056.95,1024.70,6,31,32352.00,
505242,DYNAMAT.TECH,B ,Q,1700.00,1773.25,1700.00,1767.35,1740.00,1720.60,20,72,125009.00,
505250,G.G.DANDEKAR,X ,Q,74.55,75.45,72.05,74.10,72.70,74.25,15,198,14600.00,
505255,GMM PFAUDLER,B ,Q,722.00,724.50,715.00,719.95,719.95,720.10,34,762,550366.00,
505283,KIRLOSAR PN ,B ,Q,820.05,875.00,820.05,841.15,841.00,825.20,54,797,678803.00,
505299,KULK-POWER  ,X ,Q,56.25,56.25,53.70,53.70,53.70,56.50,64,13606,731623.00,
505324,MANUGRAPH IN,B ,Q,46.95,47.00,46.90,47.00,47.00,46.70,4,152,7131.00,
505343,MONOTYPE IND,X ,Q,1.99,1.99,1.99,1.99,1.99,2.09,5,1948,3876.00,
505355,NESCO LTD   ,B ,Q,557.00,564.95,551.00,560.50,559.00,558.95,222,4892,2726161.00,
505358,INTEGRA ENG ,X ,Q,51.65,54.75,51.65,53.90,53.55,53.25,19,14329,766505.00,
505368,REVATHI EQU.,B ,Q,612.45,612.50,570.05,583.85,586.00,573.40,9,1051,642423.00,
505400,TEXINFRA    ,B ,Q,62.35,63.60,61.40,63.30,63.35,61.95,71,5284,331832.00,
505412,WENDT(INDIA),B ,Q,2575.00,3059.90,2575.00,3059.90,3059.90,2549.95,377,1786,5279676.00,
505502,PSITINFRA   ,X ,Q,52.50,52.80,51.55,51.70,51.70,52.55,94,43970,2303563.00,
505509,RESPON IND  ,B ,Q,40.00,48.00,39.15,46.95,46.95,40.40,1211,12773838,512561202.00,
505515,SHYAMKAM INV,XT,Q,17.00,17.00,16.45,16.45,16.45,17.30,2,5100,83950.00,
505526,DOLAT INV.  ,X ,Q,10.64,10.64,10.64,10.64,10.64,10.64,6,13502,143661.00,
505533,WESTLIFE DEV,B ,Q,335.00,347.00,327.00,341.10,341.10,334.50,665,75948,25984225.00,
505537,ZEE ENTER   ,A ,Q,580.10,585.95,569.90,581.60,581.60,579.85,627,21129,12227609.00,
505576,GOLDCORP    ,X ,Q,52.25,57.00,50.00,54.85,56.65,52.25,44,3069,164581.00,
505590,SVPGLOB     ,X ,Q,359.95,369.80,334.00,345.85,345.85,349.35,239,11991,4167795.00,
505665,ANTIF BEARNG,X ,Q,420.00,443.80,420.00,437.00,436.90,417.00,26,644,278315.00,
505681,BIMETAL BEAR,X ,Q,556.90,584.75,556.90,569.55,569.75,559.00,22,413,233221.00,
505688,BHARAT GEARS,B ,Q,176.75,182.75,174.00,181.10,182.00,179.40,126,5399,970534.00,
505693,LATIMMETAL  ,X ,Q,33.60,33.60,30.40,31.80,30.45,32.00,13,1134,38041.00,
505700,ELECON ENG  ,B ,Q,80.90,83.75,78.85,83.15,83.15,79.50,1017,147470,12054604.00,
505710,GRAUER& WEIL,B ,Q,60.10,62.40,60.00,62.05,62.05,60.45,599,129337,7910413.00,
505712,GUJ.AUTO GE ,X ,Q,271.00,285.00,271.00,283.75,285.00,280.35,15,1455,409684.00,
505714,GABRIEL(I)  ,B ,Q,152.40,158.00,151.00,156.95,156.65,153.20,355,17202,2670496.00,
505720,HERC.HOISTS ,B ,Q,112.60,115.50,111.15,114.45,114.45,110.65,85,4473,509845.00,
505726,IFB IND.LTD.,B ,Q,1188.70,1199.00,1160.05,1182.70,1184.00,1164.65,140,912,1078270.00,
505729,SINGER INDIA,X ,Q,60.00,60.00,56.55,59.25,59.25,57.55,992,338743,19917585.00,
505737,INTER.COMBUS,X ,Q,402.00,419.90,390.00,407.90,406.10,402.65,89,1988,809763.00,
505744,FED MOG GOE ,B ,Q,447.90,448.20,441.10,445.00,445.00,449.30,14,225,100198.00,
505750,JOSTS ENG.  ,X ,Q,1160.00,1200.00,1151.10,1199.00,1199.00,1204.00,12,190,226744.00,
505790,SCHAEFFLER  ,B ,Q,5496.30,5500.00,5440.00,5477.00,5499.00,5525.15,42,121,662566.00,
505800,RANE HOLDIN ,B ,Q,2550.00,2610.00,2540.00,2587.55,2610.00,2556.35,92,501,1285254.00,
505827,SNL BEARINGS,X ,Q,430.00,440.00,416.10,432.65,433.00,435.00,70,1694,729989.00,
505840,JAIPAN INDUS,XT,Q,36.50,39.95,36.50,39.45,39.95,38.05,16,997,38504.00,
505850,MANCREDIT   ,ST,Q,3.87,3.95,3.65,3.65,3.75,3.84,73,194953,724313.00,
505854,TRF LTD.    ,B ,Q,243.90,245.45,239.00,245.45,245.45,233.80,150,14152,3466891.00,
505872,WPIL LTD.   ,X ,Q,501.00,542.00,501.00,529.30,529.30,505.50,1742,129140,66293864.00,
505890,KENNAMETAL  ,B ,Q,728.95,739.00,728.95,736.45,739.00,729.00,7,52,38295.00,
505978,TRITON VALVE,X ,Q,1790.00,1900.00,1780.00,1851.05,1898.00,1814.50,129,3469,6361213.00,
506022,PRAKASH IND.,B ,Q,175.20,183.10,174.60,181.60,181.60,177.60,2514,304332,54325105.00,
506074,ARSHIYA     ,B ,Q,78.85,80.55,76.80,79.90,80.05,78.70,93,8770,685895.00,
506076,GRIND NORTON,B ,Q,514.95,517.20,511.60,514.85,511.60,512.70,10,251,129248.00,
506079,LAKSHMI PREC,B ,Q,38.45,42.00,38.45,41.85,41.85,38.35,13,1113,43506.00,
506105,STANROSE MAF,X ,Q,159.45,159.50,159.30,159.35,159.40,155.00,5,250,39854.00,
506109,GENESYS INT.,B ,Q,263.40,273.00,263.00,266.05,266.05,264.00,248,6933,1849072.00,
506122,PANKAJPIYUS ,X ,Q,63.00,75.10,63.00,65.30,65.10,69.00,12,191,13470.00,
506128,PARNAXLAB   ,X ,Q,44.80,47.85,43.55,46.35,44.65,44.40,31,6347,289254.00,
506142,VYAPAR INDS ,X ,Q,28.25,28.25,28.25,28.25,28.25,29.40,2,42,1186.00,
506146,VISAGAR POL ,B ,Q,1.10,1.12,1.09,1.12,1.12,1.07,16,59637,66141.00,
506186,GALAXY ENTER,XT,Q,16.50,16.50,16.50,16.50,16.50,17.00,1,25,412.00,
506194,ARIH SUPER  ,B ,Q,115.00,120.70,115.00,119.70,120.00,116.60,188,24448,2881656.00,
506197,BLISSGVS PH ,B ,Q,196.75,200.65,196.40,198.85,198.45,198.25,378,75324,14880899.00,
506222,INEOSSTYRO  ,B ,Q,901.00,919.55,901.00,912.45,906.00,896.00,19,124,113034.00,
506235,ALEMBIC LTD.,B ,Q,54.00,56.00,54.00,55.80,55.80,54.25,298,61213,3382590.00,
506248,AMINES&PLAST,X ,Q,63.65,63.65,63.65,63.65,63.65,60.65,16,1732,110241.00,
506260,ANUH PHARMA ,X ,Q,156.30,164.95,156.30,164.20,162.50,159.55,61,3947,638046.00,
506261,MODISON MET.,X ,Q,63.00,63.00,60.25,61.65,61.50,62.20,65,12302,757024.00,
506285,BAYER CROP  ,A ,Q,4299.95,4440.05,4297.80,4382.30,4435.00,4316.35,120,451,1967777.00,
506365,CHEMO PHARMA,XT,Q,37.75,37.75,37.75,37.75,37.75,39.70,5,41,1547.00,
506390,CLARI CHEM  ,B ,Q,560.80,562.00,548.00,559.45,558.35,550.10,131,4765,2659999.00,
506395,COROM INTER ,A ,Q,533.70,541.00,529.80,537.65,538.00,534.55,319,2162,1157409.00,
506401,DEEPAK NITR.,B ,Q,258.00,261.25,255.45,260.85,261.00,258.80,251,15234,3964066.00,
506405,DHARAMSI CHM,X ,Q,102.00,103.00,98.05,102.15,103.00,100.80,62,13611,1359881.00,
506414,DIL LTD     ,X ,Q,2715.00,2844.00,2696.85,2776.30,2776.30,2838.75,202,7066,19211048.00,
506480,GOCLCORP    ,B ,Q,501.65,524.80,501.00,509.90,508.35,501.40,159,2518,1285714.00,
506520,JAYSHRI CHEM,X ,Q,13.68,13.68,12.80,13.23,13.44,13.02,78,18081,240082.00,
506522,JL MORISON  ,X ,Q,1331.35,1391.00,1331.35,1391.00,1391.00,1325.00,4,57,79167.00,
506525,KANORIA CHEM,B ,Q,69.75,71.80,68.85,71.60,71.80,69.50,63,4704,330975.00,
506528,KELTECH EN. ,X ,Q,1302.00,1360.50,1301.00,1356.05,1360.50,1295.75,63,610,823323.00,
506532,NITTA GELA  ,X ,Q,211.85,211.90,205.10,211.65,211.90,207.35,34,717,150216.00,
506543,M.P.AGRO IND,P ,Q,4.30,4.30,4.30,4.30,4.30,4.52,2,500,2150.00,
506579,ORIENT.CARB.,B ,Q,1110.00,1112.90,1079.00,1104.95,1105.10,1098.45,124,1237,1354556.00,
506590,PHIL.CARBON ,B ,Q,1169.00,1198.70,1150.55,1198.70,1198.70,1141.65,2819,96341,113825366.00,
506597,AMAL PRODUCT,X ,Q,138.95,152.00,137.50,148.95,147.55,137.25,232,21285,3107342.00,
506618,PUN.CHEM    ,B ,Q,400.00,439.00,400.00,428.00,430.00,400.50,165,2048,863321.00,
506642,SADHANA NITR,XT,Q,241.10,241.10,241.10,241.10,241.10,229.65,18,3935,948728.00,
506655,SUDARSH.CHEM,B ,Q,436.35,444.50,431.00,435.45,436.90,437.35,304,9171,4019788.00,
506685,ULTRAMARINE ,X ,Q,305.00,307.95,297.00,304.20,304.00,297.10,171,4598,1393246.00,
506687,TRANSPEK    ,X ,Q,1240.00,1267.00,1238.00,1264.90,1264.90,1240.80,57,4469,5635577.00,
506690,UNICHEM LAB ,B ,Q,280.10,286.00,280.10,284.40,284.40,280.90,444,20513,5829689.00,
506720,ZANDUREALTY ,B ,Q,1936.40,1946.05,1885.20,1946.05,1946.05,1853.40,124,465,898219.00,
506734,MYS PETRO   ,X ,Q,121.00,121.00,116.00,119.55,119.95,117.15,12,705,82124.00,
506767,ALKYL AMINES,B ,Q,612.00,621.90,603.00,613.35,613.35,605.05,13,305,186825.00,
506808,TUTICORIN.  ,XT,Q,9.27,9.38,9.27,9.38,9.38,8.94,8,26500,248515.00,
506820,ASTRAZEN.PH.,B ,Q,950.00,955.00,930.00,951.55,953.60,944.10,29,1116,1059800.00,
506852,PUN.ALKALI  ,XT,Q,36.90,38.70,35.55,38.70,38.70,36.90,218,149077,5736166.00,
506854,TANFAC IND. ,X ,Q,121.50,125.15,120.50,125.15,125.15,119.20,111,11762,1451414.00,
506863,SWADESHI IND,X ,Q,1.18,1.18,1.18,1.18,1.18,1.24,21,12780,15080.00,
506879,GUJ.THEMIS. ,X ,Q,42.45,44.80,42.20,44.05,44.00,42.70,103,16115,703910.00,
506910,JAYSN DYEST ,X ,Q,77.90,77.90,73.00,76.00,76.00,73.50,8,231,17133.00,
506919,MAKERS LAB. ,X ,Q,74.55,84.30,74.55,82.40,83.00,74.30,57,5217,420697.00,
506943,J.B.CHEMICAL,B ,Q,312.20,319.00,306.60,315.15,315.15,311.25,220,7760,2445219.00,
506947,ADV.PETROCH.,P ,Q,39.45,39.45,39.45,39.45,39.45,37.60,1,100,3945.00,
506981,BL.CHIP TEX ,X ,Q,220.50,222.70,212.65,222.70,222.70,212.10,31,3659,798328.00,
507155,JAGATJIT IND,XT,Q,103.95,104.00,98.00,98.00,98.00,99.25,19,4150,424463.00,
507180,KESAR ENT.  ,B ,Q,43.55,43.75,42.55,43.15,43.05,44.30,22,748,32224.00,
507205,TILAKNAG IND,B ,Q,18.20,19.00,18.15,18.85,19.00,18.65,35,9951,185685.00,
507265,EMERALL     ,XT,Q,104.25,104.25,104.25,104.25,104.25,99.50,1,10,1042.00,
507315,SAKTHI SUGAR,B ,Q,16.85,17.65,16.75,17.50,17.50,16.90,23,5009,86968.00,
507410,WALCHANDNGR ,B ,Q,179.60,184.25,178.60,181.20,181.20,182.45,1998,132796,24106583.00,
507435,KHOD.INDIA  ,XT,Q,72.30,72.30,70.30,71.00,71.00,73.90,4,175,12424.00,
507438,IFB AGRO    ,B ,Q,594.00,603.35,581.00,603.35,603.35,574.65,30,442,264923.00,
507442,DHARANI SUG ,B ,Q,16.25,20.90,16.25,20.55,20.55,17.60,202,31064,613247.00,
507450,THIRU A.SUG.,B ,Q,33.00,33.00,33.00,33.00,33.00,31.10,2,4,132.00,
507474,KOTHARI FERM,X ,Q,50.05,51.50,50.00,51.50,51.50,50.25,5,801,40814.00,
